,id,Netflix,Hulu,HBO,title,type,age_certification,runtime,name,role,release_year,seasons,imdb_score,imdb_votes
4614,tm177068,0.0,1.0,0.0,Fun with Dick and Jane,MOVIE,PG-13,90,Dean Parisot,DIRECTOR,2005,0.0,6.1,143998.0
4615,tm69069,0.0,1.0,0.0,Evan Almighty,MOVIE,PG,96,Tom Shadyac,DIRECTOR,2007,0.0,5.4,146215.0
4616,tm79664,0.0,1.0,0.0,Resident Evil: Extinction,MOVIE,R,94,Russell Mulcahy,DIRECTOR,2007,0.0,6.2,193103.0
4617,tm79354,0.0,1.0,0.0,Saving Face,MOVIE,R,97,Alice Wu,DIRECTOR,2004,0.0,5.6,17.0
4618,tm78713,0.0,1.0,0.0,The Polar Express,MOVIE,G,99,Robert Zemeckis,DIRECTOR,2004,0.0,6.6,201620.0
4619,tm89515,0.0,1.0,0.0,Scooby-Doo 2: Monsters Unleashed,MOVIE,PG,93,Raja Gosnell,DIRECTOR,2004,0.0,5.1,56070.0
4620,tm170505,0.0,1.0,0.0,The Dukes of Hazzard,MOVIE,PG-13,104,Jay Chandrasekhar,DIRECTOR,2005,0.0,5.1,78453.0
4621,tm185635,0.0,1.0,0.0,The Legend of Zorro,MOVIE,PG,131,Martin Campbell,DIRECTOR,2005,0.0,5.9,100856.0
4623,tm38852,0.0,1.0,0.0,Horton Hears a Who!,MOVIE,G,86,Jimmy Hayward,DIRECTOR,2008,0.0,6.8,138363.0
4624,tm38852,0.0,1.0,0.0,Horton Hears a Who!,MOVIE,G,86,Steve Martino,DIRECTOR,2008,0.0,6.8,138363.0
4625,tm42562,0.0,1.0,0.0,Cocaine Cowboys,MOVIE,R,118,Billy Corben,DIRECTOR,2006,0.0,7.8,13329.0
4626,tm95186,0.0,1.0,0.0,The Bounty Hunter,MOVIE,PG-13,110,Andy Tennant,DIRECTOR,2010,0.0,5.5,126614.0
4628,tm129245,0.0,1.0,0.0,Gigli,MOVIE,R,117,Martin Brest,DIRECTOR,2003,0.0,2.6,48767.0
4630,tm145000,0.0,1.0,0.0,I Love You Phillip Morris,MOVIE,R,98,John Requa,DIRECTOR,2009,0.0,6.6,95235.0
4631,tm145000,0.0,1.0,0.0,I Love You Phillip Morris,MOVIE,R,98,Glenn Ficarra,DIRECTOR,2009,0.0,6.6,95235.0
4634,tm152842,0.0,1.0,0.0,Dorian Gray,MOVIE,R,112,Oliver Parker,DIRECTOR,2009,0.0,6.2,64111.0
4635,tm93715,0.0,1.0,0.0,Cyrus,MOVIE,R,91,Mark Duplass,DIRECTOR,2010,0.0,6.3,35164.0
4636,tm93715,0.0,1.0,0.0,Cyrus,MOVIE,R,91,Jay Duplass,DIRECTOR,2010,0.0,6.3,35164.0
4637,tm93752,0.0,1.0,0.0,Green Zone,MOVIE,R,115,Paul Greengrass,DIRECTOR,2010,0.0,6.8,136429.0
4638,tm48061,0.0,1.0,0.0,The Tailor of Panama,MOVIE,R,109,John Boorman,DIRECTOR,2001,0.0,6.1,29384.0
4639,tm78780,0.0,1.0,0.0,I Know Who Killed Me,MOVIE,R,105,Chris Sivertson,DIRECTOR,2007,0.0,3.6,29557.0
4640,tm132766,0.0,1.0,0.0,Bringing Down the House,MOVIE,PG-13,105,Adam Shankman,DIRECTOR,2003,0.0,5.6,36946.0
4641,tm152562,0.0,1.0,0.0,The International,MOVIE,R,118,Tom Tykwer,DIRECTOR,2009,0.0,6.5,95160.0
4642,tm47449,0.0,1.0,0.0,A Raisin in the Sun,MOVIE,PG-13,131,Kenny Leon,DIRECTOR,2008,0.0,6.6,1983.0
4643,tm143803,0.0,1.0,0.0,Serious Moonlight,MOVIE,R,84,Cheryl Hines,DIRECTOR,2009,0.0,5.3,8369.0
4644,tm22870,0.0,1.0,0.0,Just My Luck,MOVIE,PG-13,103,Donald Petrie,DIRECTOR,2006,0.0,5.4,56713.0
4645,tm85440,0.0,1.0,0.0,District B13,MOVIE,R,84,Pierre Morel,DIRECTOR,2004,0.0,7.1,69692.0
4646,tm134322,0.0,1.0,0.0,Radio,MOVIE,PG,109,Michael Tollin,DIRECTOR,2003,0.0,6.9,40378.0
4647,tm103078,0.0,1.0,0.0,Ramona and Beezus,MOVIE,G,103,Elizabeth Allen Rosenbaum,DIRECTOR,2010,0.0,6.5,18519.0
4648,tm31400,0.0,1.0,0.0,My Super Ex-Girlfriend,MOVIE,PG-13,95,Ivan Reitman,DIRECTOR,2006,0.0,5.2,64130.0
4650,tm56288,0.0,1.0,0.0,Kissing Jessica Stein,MOVIE,R,97,Charles Herman-Wurmfeld,DIRECTOR,2002,0.0,6.6,16668.0
4651,tm34267,0.0,1.0,0.0,Ong Bak 2,MOVIE,R,98,Panna Rittikrai,DIRECTOR,2008,0.0,6.2,30615.0
4652,tm34267,0.0,1.0,0.0,Ong Bak 2,MOVIE,R,98,Tony Jaa,DIRECTOR,2008,0.0,6.2,30615.0
4655,tm135780,0.0,1.0,0.0,Planet 51,MOVIE,PG,91,Jorge Blanco,DIRECTOR,2009,0.0,6.0,54690.0
4657,tm137484,0.0,1.0,0.0,Astro Boy,MOVIE,PG,94,David Bowers,DIRECTOR,2009,0.0,6.3,36400.0
4658,tm103212,0.0,1.0,0.0,Rare Exports: A Christmas Tale,MOVIE,R,83,Jalmari Helander,DIRECTOR,2010,0.0,6.6,28802.0
4659,tm103868,0.0,1.0,0.0,Trapped,MOVIE,R,106,Luis Mandoki,DIRECTOR,2002,0.0,6.1,23937.0
4660,tm161623,0.0,1.0,0.0,Guess Who,MOVIE,PG-13,105,Kevin Rodney Sullivan,DIRECTOR,2005,0.0,5.9,42540.0
4664,tm114476,0.0,1.0,0.0,Stuart Little 2,MOVIE,G,78,Rob Minkoff,DIRECTOR,2002,0.0,5.5,53746.0
4668,tm103707,0.0,1.0,0.0,Main Street,MOVIE,PG,92,John Doyle,DIRECTOR,2010,0.0,4.7,2851.0
4669,tm76868,0.0,1.0,0.0,Fred Claus,MOVIE,PG,111,David Dobkin,DIRECTOR,2007,0.0,5.6,43723.0
4670,tm138525,0.0,1.0,0.0,Intermission,MOVIE,R,105,John Crowley,DIRECTOR,2003,0.0,6.8,15809.0
4672,tm138484,0.0,1.0,0.0,Armored,MOVIE,PG-13,88,Nimród Antal,DIRECTOR,2009,0.0,5.7,30713.0
4675,tm174369,0.0,1.0,0.0,Factotum,MOVIE,R,94,Bent Hamer,DIRECTOR,2005,0.0,6.6,14457.0
4676,tm102396,0.0,1.0,0.0,Trigun: Badlands Rumble,MOVIE,PG-13,90,Satoshi Nishimura,DIRECTOR,2010,0.0,7.4,5317.0
4678,tm105030,0.0,1.0,0.0,Ong Bak 3,MOVIE,R,95,Tony Jaa,DIRECTOR,2010,0.0,4.9,13800.0
4679,tm105030,0.0,1.0,0.0,Ong Bak 3,MOVIE,R,95,Panna Rittikrai,DIRECTOR,2010,0.0,4.9,13800.0
4680,tm145906,0.0,1.0,0.0,Afro Samurai: Resurrection,MOVIE,,101,Fuminori Kizaki,DIRECTOR,2009,0.0,7.1,8835.0
4681,tm118330,0.0,1.0,0.0,The Banger Sisters,MOVIE,R,98,Bob Dolman,DIRECTOR,2002,0.0,5.6,16620.0
4682,tm43286,0.0,1.0,0.0,Manic,MOVIE,R,100,Jordan Melamed,DIRECTOR,2001,0.0,6.2,5.0
4688,tm146462,0.0,1.0,0.0,Curious George: A Very Monkey Christmas,MOVIE,G,58,Cathy Malkasian,DIRECTOR,2009,0.0,6.3,527.0
4689,tm146462,0.0,1.0,0.0,Curious George: A Very Monkey Christmas,MOVIE,G,58,Scott Heming,DIRECTOR,2009,0.0,6.3,527.0
4692,tm29785,0.0,1.0,0.0,Freedomland,MOVIE,R,113,Joe Roth,DIRECTOR,2006,0.0,5.1,16278.0
4693,tm109588,0.0,1.0,0.0,Space Station 3D,MOVIE,,47,Toni Myers,DIRECTOR,2002,0.0,7.4,1681.0
4694,tm68041,0.0,1.0,0.0,The Perfect Holiday,MOVIE,PG,96,Lance Rivera,DIRECTOR,2007,0.0,4.6,3114.0
4695,tm89528,0.0,1.0,0.0,The Seat Filler,MOVIE,PG-13,90,Nick Castle,DIRECTOR,2004,0.0,5.3,749.0
4700,tm78730,0.0,1.0,0.0,Ben 10: Secret of the Omnitrix,MOVIE,PG,71,Scooter Tidwell,DIRECTOR,2007,0.0,7.2,2655.0
4701,tm78730,0.0,1.0,0.0,Ben 10: Secret of the Omnitrix,MOVIE,PG,71,Sebastian Montes,DIRECTOR,2007,0.0,7.2,2655.0
4702,tm174183,0.0,1.0,0.0,American Gun,MOVIE,R,95,Aric Avelino,DIRECTOR,2005,0.0,6.1,3117.0
4704,tm82995,0.0,1.0,0.0,Woman Thou Art Loosed,MOVIE,R,94,Michael Schultz,DIRECTOR,2004,0.0,6.6,952.0
4708,tm29436,0.0,1.0,0.0,All Inclusive,MOVIE,,92,Rodrigo Ortuzar Lynch,DIRECTOR,2008,0.0,5.8,352.0
4709,tm68563,0.0,1.0,0.0,Feel The Noise,MOVIE,PG-13,86,Alejandro Chomski,DIRECTOR,2007,0.0,2.9,4752.0
4710,tm54959,0.0,1.0,0.0,China: The Panda Adventure,MOVIE,G,48,Robert M. Young,DIRECTOR,2001,0.0,5.8,213.0
4711,tm75153,0.0,1.0,0.0,The Secret of the Nutcracker,MOVIE,G,87,Eric Till,DIRECTOR,2007,0.0,5.0,163.0
4712,tm171801,0.0,1.0,0.0,Moneyball,MOVIE,PG-13,134,Manu Luksch,DIRECTOR,2011,0.0,7.6,409674.0
4713,tm170442,0.0,1.0,0.0,Margin Call,MOVIE,R,107,J.C. Chandor,DIRECTOR,2011,0.0,7.1,125883.0
4714,tm50018,0.0,1.0,0.0,Looper,MOVIE,R,119,Rian Johnson,DIRECTOR,2012,0.0,7.4,566791.0
4716,tm29578,0.0,1.0,0.0,Rock of Ages,MOVIE,R,123,Adam Shankman,DIRECTOR,2012,0.0,5.9,77047.0
4717,tm156908,0.0,1.0,0.0,The Adjustment Bureau,MOVIE,PG-13,106,George Nolfi,DIRECTOR,2011,0.0,7.0,254535.0
4718,tm32701,0.0,1.0,0.0,Compliance,MOVIE,R,90,Craig Zobel,DIRECTOR,2012,0.0,6.4,33977.0
4719,tm37153,0.0,1.0,0.0,Killing Them Softly,MOVIE,R,104,Andrew Dominik,DIRECTOR,2012,0.0,6.2,141289.0
4720,tm167897,0.0,1.0,0.0,Hanna,MOVIE,PG-13,111,Joe Wright,DIRECTOR,2011,0.0,6.8,197577.0
4721,tm176113,0.0,1.0,0.0,Rio,MOVIE,G,96,Carlos Saldanha,DIRECTOR,2011,0.0,6.9,222983.0
4722,tm31116,0.0,1.0,0.0,The Act of Killing,MOVIE,,159,Joshua Oppenheimer,DIRECTOR,2012,0.0,8.2,37673.0
4723,tm170071,0.0,1.0,0.0,The Big Year,MOVIE,PG,100,David Frankel,DIRECTOR,2011,0.0,6.2,44753.0
4724,tm173571,0.0,1.0,0.0,Another Earth,MOVIE,PG-13,92,Mike Cahill,DIRECTOR,2011,0.0,6.9,95011.0
4726,tm172381,0.0,1.0,1.0,Battle: Los Angeles,MOVIE,PG-13,116,Jonathan Liebesman,DIRECTOR,2011,0.0,5.7,179314.0
4727,tm57991,0.0,1.0,0.0,The Vow,MOVIE,PG-13,104,Michael Sucsy,DIRECTOR,2012,0.0,6.8,192337.0
4728,tm172667,0.0,1.0,0.0,Fright Night,MOVIE,R,106,Craig Gillespie,DIRECTOR,2011,0.0,6.4,104968.0
4729,tm70659,0.0,1.0,0.0,That's My Boy,MOVIE,R,116,Sean Anders,DIRECTOR,2012,0.0,5.5,98790.0
4730,tm48817,0.0,1.0,0.0,The Five-Year Engagement,MOVIE,R,124,Nicholas Stoller,DIRECTOR,2012,0.0,6.2,98290.0
4731,tm167853,0.0,1.0,0.0,Water for Elephants,MOVIE,PG-13,122,Francis Lawrence,DIRECTOR,2011,0.0,6.9,115642.0
4733,tm39771,0.0,1.0,0.0,Resident Evil: Retribution,MOVIE,R,95,Paul W. S. Anderson,DIRECTOR,2012,0.0,5.3,140013.0
4734,tm34969,0.0,1.0,0.0,Gone,MOVIE,PG-13,94,Heitor Dhalia,DIRECTOR,2012,0.0,5.9,43957.0
4735,tm173814,0.0,1.0,0.0,Mr. Popper's Penguins,MOVIE,PG,94,Mark Waters,DIRECTOR,2011,0.0,6.0,95151.0
4736,tm57032,0.0,1.0,0.0,Take This Waltz,MOVIE,R,116,Sarah Polley,DIRECTOR,2011,0.0,6.5,28414.0
4737,tm35437,0.0,1.0,0.0,The Collection,MOVIE,R,82,Marcus Dunstan,DIRECTOR,2012,0.0,6.1,49159.0
4738,tm166385,0.0,1.0,1.0,Zookeeper,MOVIE,PG,102,Frank Coraci,DIRECTOR,2011,0.0,5.2,60815.0
4739,tm41891,0.0,1.0,0.0,Premium Rush,MOVIE,PG-13,91,David Koepp,DIRECTOR,2012,0.0,6.5,113193.0
4741,tm65465,0.0,1.0,0.0,Sightseers,MOVIE,,88,Ben Wheatley,DIRECTOR,2012,0.0,6.5,28363.0
4742,tm177129,0.0,1.0,0.0,Dirty Movie,MOVIE,R,91,Jerry Daigle,DIRECTOR,2011,0.0,3.1,3327.0
4743,tm177129,0.0,1.0,0.0,Dirty Movie,MOVIE,R,91,Christopher Meloni,DIRECTOR,2011,0.0,3.1,3327.0
4746,tm29378,0.0,1.0,0.0,The Three Stooges,MOVIE,PG,92,Bobby Farrelly,DIRECTOR,2012,0.0,5.1,31522.0
4747,tm29378,0.0,1.0,0.0,The Three Stooges,MOVIE,PG,92,Peter Farrelly,DIRECTOR,2012,0.0,5.1,31522.0
4748,tm70754,0.0,1.0,0.0,People Like Us,MOVIE,PG-13,114,Alex Kurtzman,DIRECTOR,2012,0.0,7.0,42922.0
4749,tm182861,0.0,1.0,0.0,Glee: The Concert Movie,MOVIE,PG,84,Kevin Tancharoen,DIRECTOR,2011,0.0,5.5,5829.0
4750,tm174683,0.0,1.0,0.0,Arthur Christmas,MOVIE,PG,97,Sarah Smith,DIRECTOR,2011,0.0,7.1,58296.0
4752,tm39313,0.0,1.0,0.0,A Perfect Ending,MOVIE,,110,Nicole Conn,DIRECTOR,2012,0.0,5.7,4308.0
4753,tm31689,0.0,1.0,0.0,The Angels' Share,MOVIE,R,101,Ken Loach,DIRECTOR,2012,0.0,7.0,25302.0
4760,tm30543,0.0,1.0,0.0,Wrong,MOVIE,,94,Quentin Dupieux,DIRECTOR,2012,0.0,6.2,9811.0
4761,tm60339,0.0,1.0,0.0,Nature Calls,MOVIE,R,79,Todd Rohal,DIRECTOR,2012,0.0,3.9,2421.0
4762,tm42551,0.0,1.0,0.0,Knuckleball!,MOVIE,,93,Ricki Stern,DIRECTOR,2012,0.0,7.0,1722.0
4763,tm42551,0.0,1.0,0.0,Knuckleball!,MOVIE,,93,Anne Sundberg,DIRECTOR,2012,0.0,7.0,1722.0
4764,tm55164,0.0,1.0,0.0,Pietà,MOVIE,,104,Kim Ki-duk,DIRECTOR,2012,0.0,7.1,14510.0
4766,tm67265,0.0,1.0,0.0,Sparkle,MOVIE,PG-13,116,Salim Akil,DIRECTOR,2012,0.0,5.8,6304.0
4767,tm163083,0.0,1.0,0.0,Bullhead,MOVIE,R,129,Michaël R. Roskam,DIRECTOR,2011,0.0,7.3,23216.0
4768,tm60803,0.0,1.0,0.0,The FP,MOVIE,R,82,Brandon Trost,DIRECTOR,2011,0.0,5.4,1738.0
4769,tm60803,0.0,1.0,0.0,The FP,MOVIE,R,82,Jason Trost,DIRECTOR,2011,0.0,5.4,1738.0
4772,tm42882,0.0,1.0,0.0,The Final Member,MOVIE,,90,Jonah Bekhor,DIRECTOR,2012,0.0,6.5,1245.0
4773,tm42882,0.0,1.0,0.0,The Final Member,MOVIE,,90,Zach Math,DIRECTOR,2012,0.0,6.5,1245.0
4774,tm174447,0.0,1.0,0.0,Saving Private Perez,MOVIE,PG-13,105,Beto Gómez,DIRECTOR,2011,0.0,5.9,1915.0
4775,tm179641,0.0,1.0,0.0,Gimme the Loot,MOVIE,,79,Adam Leon,DIRECTOR,2012,0.0,6.6,2533.0
4776,tm52062,0.0,1.0,0.0,Mosquita y Mari,MOVIE,,85,Aurora Guerrero,DIRECTOR,2012,0.0,6.3,918.0
4777,tm174230,0.0,1.0,0.0,Trevor Noah: You Laugh But It's True,MOVIE,,84,David Paul Meyer,DIRECTOR,2011,0.0,7.1,1152.0
4778,tm183176,0.0,1.0,0.0,A Second Chance,MOVIE,,90,Clay Glen,DIRECTOR,2011,0.0,4.7,1018.0
4779,tm31333,0.0,1.0,0.0,The Waiting Room,MOVIE,,81,Peter Nicks,DIRECTOR,2012,0.0,7.2,841.0
4780,tm58432,0.0,1.0,0.0,Dragon Age: Dawn of the Seeker,MOVIE,,90,Fumihiko Sori,DIRECTOR,2012,0.0,5.8,2920.0
4781,tm43987,0.0,1.0,0.0,Fairy Tail: Phoenix Priestess,MOVIE,PG-13,86,Masaya Fujimori,DIRECTOR,2012,0.0,7.1,2081.0
4782,tm60522,0.0,1.0,0.0,The Perfect Wedding,MOVIE,,82,Scott Gabriel,DIRECTOR,2012,0.0,6.3,864.0
4783,tm61614,0.0,1.0,0.0,Holly's Holiday,MOVIE,,90,Jim Fall,DIRECTOR,2012,0.0,5.4,1189.0
4784,tm56747,0.0,1.0,0.0,Last Days Here,MOVIE,,91,Don Argott,DIRECTOR,2011,0.0,7.5,1912.0
4785,tm56747,0.0,1.0,0.0,Last Days Here,MOVIE,,91,Demian Fenton,DIRECTOR,2011,0.0,7.5,1912.0
4786,tm170735,0.0,1.0,0.0,Labios Rojos,MOVIE,R,93,Rafa Lara,DIRECTOR,2011,0.0,5.1,384.0
4787,tm166586,0.0,1.0,0.0,Prisoners,MOVIE,R,153,Denis Villeneuve,DIRECTOR,2013,0.0,8.1,679548.0
4788,tm143360,0.0,1.0,1.0,The Raid 2,MOVIE,R,150,Gareth Evans,DIRECTOR,2014,0.0,7.9,121534.0
4789,tm166553,0.0,1.0,0.0,Despicable Me 2,MOVIE,PG,98,Pierre Coffin,DIRECTOR,2013,0.0,7.3,391448.0
4790,tm166553,0.0,1.0,0.0,Despicable Me 2,MOVIE,PG,98,Chris Renaud,DIRECTOR,2013,0.0,7.3,391448.0
4791,tm148836,0.0,1.0,0.0,Oculus,MOVIE,R,104,Mike Flanagan,DIRECTOR,2013,0.0,6.5,126675.0
4792,tm181889,0.0,1.0,0.0,Before Midnight,MOVIE,R,109,Richard Linklater,DIRECTOR,2013,0.0,7.9,153949.0
4793,tm170004,0.0,1.0,0.0,Austenland,MOVIE,PG-13,97,Jerusha Hess,DIRECTOR,2013,0.0,6.2,20727.0
4794,tm155068,0.0,1.0,0.0,Transcendence,MOVIE,PG-13,119,Wally Pfister,DIRECTOR,2014,0.0,6.2,226018.0
4795,tm149150,0.0,1.0,0.0,Still Alice,MOVIE,PG-13,99,Wash Westmoreland,DIRECTOR,2014,0.0,7.5,133222.0
4796,tm149150,0.0,1.0,0.0,Still Alice,MOVIE,PG-13,99,Richard Glatzer,DIRECTOR,2014,0.0,7.5,133222.0
4797,tm145683,0.0,1.0,0.0,Spring,MOVIE,,109,Aaron Moorhead,DIRECTOR,2014,0.0,6.7,27638.0
4798,tm145683,0.0,1.0,0.0,Spring,MOVIE,,109,Justin Benson,DIRECTOR,2014,0.0,6.7,27638.0
4799,tm180320,0.0,1.0,0.0,Drinking Buddies,MOVIE,R,95,Joe Swanberg,DIRECTOR,2013,0.0,6.1,58224.0
4800,tm154072,0.0,1.0,0.0,The Judge,MOVIE,R,141,David Dobkin,DIRECTOR,2014,0.0,7.4,188437.0
4801,tm178257,0.0,1.0,0.0,Phantom,MOVIE,R,99,Todd Robinson,DIRECTOR,2013,0.0,5.9,14275.0
4802,tm187396,0.0,1.0,0.0,A Field in England,MOVIE,,90,Ben Wheatley,DIRECTOR,2013,0.0,6.2,12580.0
4804,tm186938,0.0,1.0,0.0,Somm,MOVIE,,93,Jason Wise,DIRECTOR,2013,0.0,7.0,4712.0
4805,tm185938,0.0,1.0,0.0,How I Live Now,MOVIE,R,101,Kevin Macdonald,DIRECTOR,2013,0.0,6.4,30034.0
4806,tm156070,0.0,1.0,0.0,The Two Faces of January,MOVIE,PG-13,96,Hossein Amini,DIRECTOR,2014,0.0,6.2,31386.0
4807,tm155146,0.0,1.0,0.0,The Congress,MOVIE,,122,Virginie Berthier,DIRECTOR,2013,0.0,6.4,18588.0
4808,tm181420,0.0,1.0,0.0,Beautiful Creatures,MOVIE,PG-13,124,Richard LaGravenese,DIRECTOR,2013,0.0,6.1,87271.0
4809,tm143376,0.0,1.0,0.0,Suburban Gothic,MOVIE,R,90,Richard Bates Jr.,DIRECTOR,2014,0.0,5.6,4684.0
4810,tm146683,0.0,1.0,0.0,Earth to Echo,MOVIE,PG,89,Dave Green,DIRECTOR,2014,0.0,5.7,18988.0
4811,tm137737,0.0,1.0,0.0,The Angriest Man in Brooklyn,MOVIE,R,84,Phil Alden Robinson,DIRECTOR,2014,0.0,5.7,22274.0
4812,tm143572,0.0,1.0,0.0,White Bird in a Blizzard,MOVIE,R,91,Gregg Araki,DIRECTOR,2014,0.0,6.4,28260.0
4816,tm147533,0.0,1.0,0.0,The Rewrite,MOVIE,PG-13,107,Marc Lawrence,DIRECTOR,2014,0.0,6.3,20156.0
4817,tm136719,0.0,1.0,0.0,Serena,MOVIE,R,102,Susanne Bier,DIRECTOR,2014,0.0,5.4,28642.0
4818,tm175844,0.0,1.0,0.0,Cheap Thrills,MOVIE,,88,E.L. Katz,DIRECTOR,2013,0.0,6.7,18979.0
4819,tm144215,0.0,1.0,0.0,"20,000 Days on Earth",MOVIE,,97,Iain Forsyth,DIRECTOR,2014,0.0,7.4,11395.0
4820,tm144215,0.0,1.0,0.0,"20,000 Days on Earth",MOVIE,,97,Jane Pollard,DIRECTOR,2014,0.0,7.4,11395.0
4823,tm158087,0.0,1.0,0.0,A Long Way Down,MOVIE,R,96,Pascal Chaumeil,DIRECTOR,2014,0.0,6.3,33172.0
4824,tm179385,0.0,1.0,0.0,Mood Indigo,MOVIE,,131,Michel Gondry,DIRECTOR,2013,0.0,6.5,15877.0
4825,tm150016,0.0,1.0,0.0,The World of Kanako,MOVIE,,118,Tetsuya Nakashima,DIRECTOR,2014,0.0,6.5,5114.0
4826,tm186841,0.0,1.0,0.0,Instructions Not Included,MOVIE,PG-13,122,Eugenio Derbez,DIRECTOR,2013,0.0,7.5,30679.0
4827,tm188043,0.0,1.0,0.0,Borgman,MOVIE,,113,Alex van Warmerdam,DIRECTOR,2013,0.0,6.7,17639.0
4828,tm65235,0.0,1.0,0.0,It's a Disaster,MOVIE,R,86,Todd Berger,DIRECTOR,2013,0.0,6.4,11098.0
4829,tm140972,0.0,1.0,0.0,R100,MOVIE,,100,Hitoshi Matsumoto,DIRECTOR,2013,0.0,6.0,2543.0
4830,tm156383,0.0,1.0,0.0,The Keeping Room,MOVIE,R,95,Daniel Barber,DIRECTOR,2014,0.0,6.0,7016.0
4832,tm155620,0.0,1.0,0.0,Dolphin Tale 2,MOVIE,PG,107,Charles Martin Smith,DIRECTOR,2014,0.0,6.3,9112.0
4833,tm317479,0.0,1.0,0.0,Sword Art Online: Extra Edition,MOVIE,,101,Tomohiko Ito,DIRECTOR,2014,0.0,6.3,1787.0
4834,tm176834,0.0,1.0,0.0,Grudge Match,MOVIE,PG-13,113,Peter Segal,DIRECTOR,2013,0.0,6.4,60037.0
4835,tm144292,0.0,1.0,0.0,Sex Ed,MOVIE,,90,Isaac Feder,DIRECTOR,2014,0.0,5.6,5337.0
4836,tm155607,0.0,1.0,0.0,The Connection,MOVIE,R,135,Cédric Jimenez,DIRECTOR,2014,0.0,7.1,10678.0
4837,tm133396,0.0,1.0,0.0,10.0 Earthquake,MOVIE,,88,David Gidali,DIRECTOR,2014,0.0,3.4,2234.0
4839,tm170696,0.0,1.0,0.0,Almost Human,MOVIE,,80,Joe Begos,DIRECTOR,2013,0.0,4.7,3255.0
4840,tm138145,0.0,1.0,0.0,The Woman in Black 2: Angel of Death,MOVIE,PG-13,98,Tom Harper,DIRECTOR,2014,0.0,4.8,28090.0
4842,tm151254,0.0,1.0,0.0,Just Eat It: A Food Waste Story,MOVIE,,75,Grant Baldwin,DIRECTOR,2014,0.0,7.3,816.0
4843,tm157823,0.0,1.0,0.0,The Maid's Room,MOVIE,,98,Michael Walker,DIRECTOR,2014,0.0,4.5,1330.0
4846,tm186006,0.0,1.0,0.0,Treading Water,MOVIE,,92,Analeine Cal y Mayor,DIRECTOR,2013,0.0,6.0,686.0
4847,tm132685,0.0,1.0,0.0,The 10 Year Plan,MOVIE,PG-13,90,J.C. Calciano,DIRECTOR,2014,0.0,6.1,4213.0
4848,tm152954,0.0,1.0,0.0,Zapped,MOVIE,,92,Peter DeLuise,DIRECTOR,2014,0.0,5.1,5164.0
4849,tm167852,0.0,1.0,0.0,Hammer of the Gods,MOVIE,R,99,Farren Blackburn,DIRECTOR,2013,0.0,4.5,8077.0
4850,tm172179,0.0,1.0,0.0,I Declare War,MOVIE,,91,Jason Lapeyre,DIRECTOR,2013,0.0,6.0,2761.0
4851,tm149879,0.0,1.0,0.0,Get Married If You Can,MOVIE,,107,Marco Polo Constandse,DIRECTOR,2014,0.0,5.7,1837.0
4852,tm152613,0.0,1.0,0.0,The Hornet's Nest,MOVIE,R,93,David Salzberg,DIRECTOR,2014,0.0,6.7,2557.0
4853,tm152613,0.0,1.0,0.0,The Hornet's Nest,MOVIE,R,93,Christian Tureaud,DIRECTOR,2014,0.0,6.7,2557.0
4854,tm186492,0.0,1.0,0.0,Dealin' with Idiots,MOVIE,,87,Jeff Garlin,DIRECTOR,2013,0.0,5.4,1387.0
4855,tm177748,0.0,1.0,0.0,The Face of Love,MOVIE,PG-13,92,Arie Posin,DIRECTOR,2013,0.0,6.2,5510.0
4856,tm177516,0.0,1.0,0.0,Getting Go: The Go Doc Project,MOVIE,,91,Cory Krueckeberg,DIRECTOR,2013,0.0,6.9,2828.0
4857,tm174307,0.0,1.0,0.0,Reaching for the Moon,MOVIE,,118,Bruno Barreto,DIRECTOR,2013,0.0,6.9,3250.0
4858,tm152263,0.0,1.0,0.0,K: Missing Kings,MOVIE,PG,75,Shingo Suzuki,DIRECTOR,2014,0.0,6.9,864.0
4859,tm156728,0.0,1.0,0.0,Liz in September,MOVIE,,100,Fina Torres,DIRECTOR,2014,0.0,5.9,1357.0
4860,tm184292,0.0,1.0,0.0,Tru Love,MOVIE,,94,Kate Johnston,DIRECTOR,2013,0.0,6.4,805.0
4861,tm184292,0.0,1.0,0.0,Tru Love,MOVIE,,94,Shauna MacDonald,DIRECTOR,2013,0.0,6.4,805.0
4862,tm66500,0.0,1.0,0.0,The March Sisters at Christmas,MOVIE,,90,John Stimpson,DIRECTOR,2014,0.0,5.4,676.0
4863,tm148148,0.0,1.0,0.0,Big Men,MOVIE,,99,Rachel Boynton,DIRECTOR,2014,0.0,7.1,621.0
4864,tm178814,0.0,1.0,0.0,Journey to the South Pacific,MOVIE,G,40,Greg MacGillivray,DIRECTOR,2013,0.0,6.4,160.0
4865,tm178814,0.0,1.0,0.0,Journey to the South Pacific,MOVIE,G,40,Stephen Judson,DIRECTOR,2013,0.0,6.4,160.0
4866,tm157977,0.0,1.0,0.0,A Christmas Kiss II,MOVIE,,90,Kevin Conner,DIRECTOR,2014,0.0,6.0,1960.0
4867,tm137732,0.0,1.0,0.0,Amira & Sam,MOVIE,,90,Sean Mullin,DIRECTOR,2014,0.0,6.1,2602.0
4868,tm143279,0.0,1.0,0.0,My Dad Is Scrooge,MOVIE,,87,Justin G. Dyck,DIRECTOR,2014,0.0,4.4,254.0
