,id,title,type,age_certification,runtime,release_year,seasons,imdb_score
55400,tm816992,Double World,MOVIE,PG-13,110,2020,0.0,6.1
55423,ts255809,Carmel: Who Killed Maria Marta?,SHOW,TV-14,58,2020,1.0,7.0
55428,ts88271,Flavorful Origins,SHOW,,12,2019,4.0,7.6
55492,tm451502,Kolaiyuthir Kaalam,MOVIE,,109,2019,0.0,2.6
55518,tm884369,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",MOVIE,,44,2020,0.0,8.6
55535,tm454096,Only Mine,MOVIE,,87,2019,0.0,4.6
55537,tm850454,Tom Papa: You're Doing Great!,MOVIE,,60,2020,0.0,7.2
55588,tm814150,How I Became a Super Hero,MOVIE,,97,2020,0.0,5.8
55617,ts185885,Oktoberfest: Beer & Blood,SHOW,TV-MA,48,2020,1.0,6.8
55659,tm864480,Unknown Origins,MOVIE,,96,2020,0.0,6.1
55688,tm518467,Dragon Rider,MOVIE,,91,2020,0.0,5.6
55723,tm844250,Ala Vaikunthapurramuloo,MOVIE,PG-13,165,2020,0.0,7.3
55736,tm816593,"Frankenstein's Monster's Monster, Frankenstein",MOVIE,,32,2019,0.0,5.8
55749,tm366245,Drive,MOVIE,,147,2019,0.0,3.1
55754,tm948100,Footfairy,MOVIE,,115,2020,0.0,4.9
55756,tm857399,Marc Maron: End Times Fun,MOVIE,,71,2020,0.0,6.8
55778,tm941382,Stand by Me Doraemon 2,MOVIE,PG,96,2020,0.0,7.5
55805,tm571805,Otherhood,MOVIE,R,100,2019,0.0,6.1
55811,tm931330,BLACKPINK: Light Up the Sky,MOVIE,PG-13,79,2020,0.0,7.3
55814,tm981863,Ammar,MOVIE,,90,2020,0.0,2.6
55832,tm494731,Sextuplets,MOVIE,,97,2019,0.0,4.4
55840,tm470378,ReMastered: Devil at the Crossroads,MOVIE,,48,2019,0.0,7.0
55861,tm1081074,Justine,MOVIE,,105,2019,0.0,6.7
55883,ts89656,The Legend of White Snake,SHOW,TV-14,46,2019,1.0,7.3
55910,tm452962,Eye for an Eye,MOVIE,,107,2019,0.0,6.6
55928,ts217389,Masaba Masaba,SHOW,TV-MA,28,2020,2.0,6.7
55976,tm894619,Feel the Beat,MOVIE,G,107,2020,0.0,6.3
55993,tm458893,"Oh, Ramona!",MOVIE,R,109,2019,0.0,4.8
56024,tm897170,Furie,MOVIE,,98,2019,0.0,5.6
56050,tm449590,Rattlesnake,MOVIE,,85,2019,0.0,4.6
56087,tm884581,Rich in Love,MOVIE,,104,2020,0.0,6.0
56103,ts222049,Who Killed Malcolm X?,SHOW,TV-MA,43,2019,1.0,7.6
56124,tm898262,Coven,MOVIE,,92,2020,0.0,6.4
56135,tm462611,Ready to Mingle,MOVIE,,97,2019,0.0,5.9
56154,tm844513,M8 - When Death Rescues Life,MOVIE,,84,2019,0.0,7.0
56177,tm854876,Out of My League,MOVIE,,90,2020,0.0,6.1
56212,ts237071,The Forest of Love: Deep Cut,SHOW,TV-MA,40,2020,1.0,6.8
56247,tm462778,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,MOVIE,,58,2019,0.0,7.3
56256,tm890660,The Paramedic,MOVIE,,94,2020,0.0,5.7
56271,tm421560,Let's Dance,MOVIE,,109,2019,0.0,5.9
56281,tm857397,A Life of Speed: The Juan Manuel Fangio Story,MOVIE,,92,2020,0.0,6.9
56292,tm472766,Kardec,MOVIE,,110,2019,0.0,6.1
56300,tm460360,4 latas,MOVIE,,105,2019,0.0,5.9
56302,tm973536,Kevin Hart: Zero F**ks Given,MOVIE,R,69,2020,0.0,6.0
56306,ts191121,Reality Z,SHOW,TV-MA,31,2020,1.0,5.6
56321,tm462660,Inhuman Kiss,MOVIE,,122,2019,0.0,6.4
56375,tm946604,What We Wanted,MOVIE,,94,2020,0.0,5.9
56407,tm514257,The Legacy of the Bones,MOVIE,,121,2019,0.0,6.3
56414,tm933826,Serious Men,MOVIE,,115,2020,0.0,6.8
56433,tm835432,Sky High,MOVIE,,121,2020,0.0,5.6
56473,tm453098,Svaha: The Sixth Finger,MOVIE,,122,2019,0.0,6.2
56495,tm886283,Legacy of Lies,MOVIE,R,101,2020,0.0,5.0
56515,tm920096,Definition Please,MOVIE,,91,2020,0.0,5.5
56548,ts222606,Black Dog,SHOW,TV-14,80,2019,1.0,7.6
56550,tm475501,Wanda Sykes: Not Normal,MOVIE,,66,2019,0.0,7.2
56563,tm464888,Love Aaj Kal,MOVIE,PG-13,141,2020,0.0,6.8
56578,tm880059,All Day and a Night,MOVIE,R,121,2020,0.0,5.9
56597,tm933639,Wish Upon a Unicorn,MOVIE,PG,93,2020,0.0,5.3
56613,tm675171,The Black Godfather,MOVIE,,118,2019,0.0,7.4
56627,tm455410,Grand-Daddy Day Care,MOVIE,PG-13,91,2019,0.0,4.9
56655,ts104485,The Stranded,SHOW,TV-MA,49,2019,1.0,6.2
56679,tm450673,The Last Laugh,MOVIE,,98,2019,0.0,5.6
56681,tm855827,Pete Davidson: Alive from New York,MOVIE,,49,2020,0.0,6.1
56684,tm1108868,Sin City,MOVIE,,101,2019,0.0,3.1
56686,tm812781,Katherine Ryan: Glitter Room,MOVIE,,65,2019,0.0,6.7
56692,ts88133,Well-Intended Love,SHOW,TV-14,45,2019,2.0,7.2
56707,tm494531,Seventeen,MOVIE,,99,2019,0.0,7.2
56722,ts268758,Mismatched,SHOW,TV-MA,33,2020,1.0,5.5
56724,tm912400,Jack Whitehall: I'm Only Joking,MOVIE,,58,2020,0.0,6.6
56735,tm465513,Bulletproof 2,MOVIE,,97,2020,0.0,3.5
56738,tm944331,Shawn Mendes: In Wonder,MOVIE,,83,2020,0.0,6.4
56748,tm823302,Alice Júnior,MOVIE,PG-13,90,2019,0.0,6.8
56786,tm496648,School Life,MOVIE,,111,2019,0.0,6.5
56790,tm430106,El Pepe: A Supreme Life,MOVIE,,74,2019,0.0,7.1
56835,tm454861,Patria,MOVIE,,89,2019,0.0,7.2
56877,tm450698,The Ruthless,MOVIE,,111,2019,0.0,6.2
56900,tm889629,Lady Driver,MOVIE,PG,104,2020,0.0,5.7
56917,tm895839,Under the Riccione Sun,MOVIE,,101,2020,0.0,5.5
56937,ts215869,Extreme Engagement,SHOW,,38,2019,1.0,5.6
56971,tm474548,Good Sam,MOVIE,PG,90,2019,0.0,5.7
56980,tm946718,Funny Boy,MOVIE,,109,2020,0.0,6.4
56993,ts100354,Monzón: A Knockout Blow,SHOW,TV-MA,45,2019,1.0,7.9
57004,tm466255,Kevin Hart: Irresponsible,MOVIE,,60,2019,0.0,6.5
57015,tm832903,Airplane Mode,MOVIE,,96,2020,0.0,5.1
57027,tm450832,Paradise Beach,MOVIE,,93,2019,0.0,4.6
57059,tm450462,Petta,MOVIE,,172,2019,0.0,7.3
57071,tm882887,LA Originals,MOVIE,,92,2020,0.0,7.2
57098,ts86928,The Crowned Clown,SHOW,TV-14,75,2019,1.0,8.0
57120,tm960414,A California Christmas,MOVIE,PG-13,106,2020,0.0,5.8
57125,tm945168,Secrets of the Saqqara Tomb,MOVIE,,113,2020,0.0,7.2
57160,tm466954,Alien Warfare,MOVIE,,88,2019,0.0,2.6
57228,tm413558,Funan,MOVIE,,82,2019,0.0,6.8
57234,ts87698,Examination of Conscience,SHOW,TV-MA,52,2019,1.0,7.8
57262,tm679284,The Knight Before Christmas,MOVIE,,92,2019,0.0,5.5
57295,tm925858,Black Beach,MOVIE,,115,2020,0.0,5.6
57301,tm972010,Hospital,MOVIE,,89,2020,0.0,3.1
57303,tm483420,Ella Fitzgerald: Just One of Those Things,MOVIE,,89,2019,0.0,6.9
57312,ts91034,Leila,SHOW,TV-MA,46,2019,1.0,4.9
57322,tm821164,Enter the Anime,MOVIE,,58,2019,0.0,2.6
57362,tm514494,Offering to the Storm,MOVIE,,139,2020,0.0,6.2
57373,ts217045,Levius,SHOW,,25,2019,1.0,6.9
57385,ts235979,The Victims' Game,SHOW,TV-MA,59,2020,1.0,7.3
57394,ts88169,Possessed,SHOW,,64,2019,1.0,6.7
57402,ts256297,The Devil Punisher,SHOW,,70,2020,1.0,5.8
57410,tm932609,The Binding,MOVIE,,93,2020,0.0,4.8
57419,tm447755,Back of the Net,MOVIE,,86,2019,0.0,5.1
57427,tm448767,Knock Down the House,MOVIE,PG,86,2019,0.0,7.2
57448,tm462277,Romeo Akbar Walter,MOVIE,,139,2019,0.0,6.6
57465,tm814894,Parchís: the Documentary,MOVIE,PG-13,105,2019,0.0,6.8
57494,tm843276,Memories of a Teenager,MOVIE,,93,2019,0.0,6.5
57514,tm949267,Notes for My Son,MOVIE,,83,2020,0.0,6.4
57528,tm919106,Rising Phoenix,MOVIE,PG-13,105,2020,0.0,8.1
57542,tm494847,Made in China,MOVIE,PG,128,2019,0.0,6.2
57550,ts254817,A Perfect Crime,SHOW,,43,2020,1.0,7.3
57599,tm943718,Operation Christmas Drop,MOVIE,,95,2020,0.0,5.8
57611,tm837690,Eeb Allay Ooo!,MOVIE,,97,2020,0.0,7.2
57619,tm484989,The Influence,MOVIE,,99,2019,0.0,4.6
57629,tm879609,Brave Blue World,MOVIE,,50,2019,0.0,6.7
57655,tm897418,DNA,MOVIE,,90,2020,0.0,5.9
57680,tm863890,Rising High,MOVIE,,94,2020,0.0,5.9
57693,tm420181,Spelling the Dream,MOVIE,,82,2020,0.0,6.9
57706,tm847623,Rogue Warfare: Death of a Nation,MOVIE,R,103,2020,0.0,3.3
57715,tm925218,Monster Run,MOVIE,,104,2020,0.0,5.2
57727,tm977464,Youth v Gov,MOVIE,,110,2020,0.0,6.7
57744,tm946360,Really Love,MOVIE,,95,2020,0.0,6.1
57754,tm984935,Rhys Nicholson: Live at the Athenaeum,MOVIE,,65,2020,0.0,7.5
57773,tm917325,Dragons: Rescue Riders: Secrets of the Songwing,MOVIE,,45,2020,0.0,5.0
57783,tm838954,Wira,MOVIE,,108,2019,0.0,6.3
57795,tm675154,Malaal,MOVIE,,136,2019,0.0,5.8
57809,tm844662,Ronny Chieng: Asian Comedian Destroys America!,MOVIE,,63,2019,0.0,7.4
57823,tm918853,All Together Now,MOVIE,PG,92,2020,0.0,6.5
57835,tm460815,Luka Chuppi,MOVIE,,126,2019,0.0,6.3
57870,ts90466,Hong Kong West Side Stories,SHOW,TV-MA,23,2019,2.0,5.7
57887,tm856424,Bheeshma,MOVIE,,151,2020,0.0,6.5
57900,tm470252,Calum von Moger: Unbroken,MOVIE,,93,2019,0.0,6.2
57908,tm919082,Octonauts and the Caves of Sac Actun,MOVIE,,72,2020,0.0,6.2
57926,tm843938,18 Presents,MOVIE,,110,2020,0.0,6.9
57959,tm455161,Panipat,MOVIE,,171,2019,0.0,5.2
57970,tm869307,Three Thieves,MOVIE,,108,2019,0.0,8.2
57985,tm452440,Cinderela Pop,MOVIE,,94,2019,0.0,4.5
58032,tm849407,Isi & Ossi,MOVIE,,113,2020,0.0,6.4
58064,tm831934,The Millions,MOVIE,,94,2019,0.0,5.4
58084,tm465427,Maria,MOVIE,,89,2019,0.0,5.0
58102,tm851346,Residue,MOVIE,,90,2020,0.0,6.5
58136,tm475339,Beats,MOVIE,,109,2019,0.0,6.3
58138,tm892081,Eric Andre: Legalize Everything,MOVIE,R,51,2020,0.0,6.1
58163,tm954543,Wheels of Fortune,MOVIE,R,107,2020,0.0,5.3
58189,tm975398,Christmas Crossfire,MOVIE,,106,2020,0.0,4.8
58202,tm948916,The Scary House,MOVIE,,100,2020,0.0,5.4
58209,ts222625,A Little Thing Called First Love,SHOW,,45,2019,1.0,7.9
58222,ts223084,Nowhere Man,SHOW,TV-MA,47,2019,1.0,5.5
58232,ts269157,Room 2806: The Accusation,SHOW,TV-MA,49,2020,1.0,7.0
58257,tm910999,Xico's Journey,MOVIE,,85,2020,0.0,5.1
58269,tm830833,"Hello, Privilege. It's Me, Chelsea",MOVIE,,64,2019,0.0,4.5
58282,tm819497,"Berlin, Berlin",MOVIE,,80,2020,0.0,3.8
58309,tm836674,The Main Event,MOVIE,,102,2020,0.0,4.8
58346,tm982100,"ariana grande: excuse me, i love you",MOVIE,,97,2020,0.0,6.3
58359,tm945825,Bobbleheads: The Movie,MOVIE,PG,82,2020,0.0,2.3
58400,tm885669,The Christmas Chronicles: Part Two,MOVIE,PG,112,2020,0.0,6.0
58409,tm945435,Octonauts and the Great Barrier Reef,MOVIE,,47,2020,0.0,6.5
58430,tm474061,Malibu Rescue,MOVIE,,69,2019,0.0,4.9
58448,tm837843,It Takes a Lunatic,MOVIE,,120,2019,0.0,6.6
58475,tm856593,Bert Kreischer: Hey Big Boy,MOVIE,,62,2020,0.0,7.0
58489,tm948607,Midnight at the Magnolia,MOVIE,,87,2020,0.0,5.8
58509,tm351938,Girls with Balls,MOVIE,,77,2019,0.0,3.9
58512,tm470597,A Kid from Coney Island,MOVIE,,89,2019,0.0,7.0
58518,tm426630,Soni,MOVIE,,97,2019,0.0,7.1
58528,tm483602,Malang,MOVIE,,135,2020,0.0,6.5
58535,tm886214,Mrs. Serial Killer,MOVIE,,106,2020,0.0,4.2
58551,tm919903,Tragic Jungle,MOVIE,,96,2020,0.0,5.6
58579,tm836638,The Man Without Gravity,MOVIE,,107,2019,0.0,5.8
58606,tm847008,Shine Your Eyes,MOVIE,,102,2020,0.0,6.5
58636,tm452929,The Little Switzerland,MOVIE,PG-13,86,2019,0.0,4.8
58643,tm845532,Mucho Mucho Amor: The Legend of Walter Mercado,MOVIE,,96,2020,0.0,7.2
58649,tm818786,Menendez: The Day of the Lord,MOVIE,,93,2020,0.0,4.9
58653,tm834715,Single Slipper Size - 7,MOVIE,,120,2019,0.0,8.4
58681,tm830795,Happy Old Year,MOVIE,,113,2019,0.0,7.2
58696,tm450095,37 Seconds,MOVIE,,115,2019,0.0,7.4
58711,ts222802,Once Upon a Time in Lingjian Mountain,SHOW,TV-14,44,2019,2.0,7.4
58721,tm477006,Psycho,MOVIE,,134,2020,0.0,6.2
58723,tm825952,Simon Amstell: Set Free,MOVIE,,51,2019,0.0,6.5
58752,tm863992,The Most Dangerous Man in Europe,MOVIE,,68,2020,0.0,6.8
58758,ts112733,Bard of Blood,SHOW,TV-MA,44,2019,2.0,6.8
58772,ts90095,Jinn,SHOW,TV-14,32,2019,1.0,3.4
58786,tm466832,Dragon Quest: Your Story,MOVIE,PG,102,2019,0.0,6.5
58790,tm845020,Jack Whitehall: Christmas with my Father,MOVIE,,64,2019,0.0,6.0
58798,tm871330,Full Out 2: You Got This!,MOVIE,,90,2020,0.0,4.6
58815,tm458418,Tune in for Love,MOVIE,,122,2019,0.0,7.1
58820,tm817087,#AnneFrank. Parallel Stories,MOVIE,,92,2019,0.0,6.5
58832,tm461827,Who Would You Take to a Deserted Island?,MOVIE,,90,2019,0.0,5.3
58853,tm947555,Sarah Cooper: Everything's Fine,MOVIE,,49,2020,0.0,5.5
58866,tm372035,Paris Is Us,MOVIE,,84,2019,0.0,4.6
58867,tm819016,The Path of the Anaconda,MOVIE,,73,2019,0.0,6.7
58892,tm838765,A Christmas Prince: The Royal Baby,MOVIE,,84,2019,0.0,5.4
58901,tm818588,All the Freckles in the World,MOVIE,,90,2019,0.0,5.2
58915,tm811971,Oprah Winfrey Presents: When They See Us Now,MOVIE,,61,2019,0.0,7.7
58985,tm845850,Out of the Clear Blue Sky,MOVIE,,112,2019,0.0,6.5
58993,ts104507,Triad Princess,SHOW,,43,2019,1.0,6.7
59031,tm884616,Quiet,MOVIE,,102,2020,0.0,6.4
59033,tm850822,Fortune Feimster: Sweet & Salty,MOVIE,,61,2020,0.0,6.8
59038,tm931158,Gather,MOVIE,,74,2020,0.0,7.8
59077,tm677746,Bombay Rose,MOVIE,PG-13,97,2019,0.0,6.2
59093,tm452867,Jo Pil-ho: The Dawning Rage,MOVIE,,127,2019,0.0,6.3
59098,ts222803,Maradona in Mexico,SHOW,TV-MA,33,2019,1.0,7.3
59105,tm464527,ReMastered: The Miami Showband Massacre,MOVIE,,70,2019,0.0,7.0
59107,tm458721,Amy Schumer: Growing,MOVIE,,61,2019,0.0,5.4
59116,tm492043,Motichoor Chaknachoor,MOVIE,,150,2019,0.0,5.8
59118,tm881891,Chris D'Elia: No Pain,MOVIE,,55,2020,0.0,5.9
59134,tm929630,A New York Christmas Wedding,MOVIE,,88,2020,0.0,5.3
59152,tm935993,Classmates Minus,MOVIE,R,122,2020,0.0,7.1
59168,tm901947,Little Big Women,MOVIE,,123,2020,0.0,7.2
59175,ts88821,I Hear You,SHOW,TV-14,44,2019,1.0,7.2
59235,ts89331,My Husband Won't Fit,SHOW,TV-MA,35,2019,1.0,6.7
59247,tm976632,Indoo Ki Jawani,MOVIE,,115,2020,0.0,3.0
59249,tm469025,Franco Escamilla: bienvenido al mundo,MOVIE,,54,2019,0.0,7.0
59292,tm921416,Class of '83,MOVIE,,98,2020,0.0,5.8
59300,ts87599,Somewhere Only We Know,SHOW,TV-MA,58,2019,1.0,7.2
59310,tm849937,Jungle Beat: The Movie,MOVIE,G,84,2020,0.0,5.4
59341,tm861718,Villain,MOVIE,R,97,2020,0.0,5.9
59344,tm937044,Bigflo & Oli: Hip Hop Frenzy,MOVIE,,100,2020,0.0,6.7
59355,tm442199,Shanghai Fortress,MOVIE,,107,2019,0.0,4.3
59369,tm455197,Kabir Singh,MOVIE,,172,2019,0.0,7.0
59371,tm840224,Seth Meyers: Lobby Baby,MOVIE,,61,2019,0.0,7.4
59376,tm459329,Firebrand,MOVIE,,116,2019,0.0,5.1
59388,tm453727,Deadly Switch,MOVIE,,86,2019,0.0,4.5
59390,tm818154,Whitney Cummings: Can I Touch It?,MOVIE,,59,2019,0.0,6.5
59403,ts225539,Hyena,SHOW,,62,2020,1.0,7.7
59423,ts89330,Stay Tuned!,SHOW,TV-14,44,2019,1.0,7.5
59426,tm832843,Jeff Dunham: Beside Himself,MOVIE,,58,2019,0.0,6.9
59438,tm919210,Uma Maheswara Ugra Roopasya,MOVIE,,136,2020,0.0,7.7
59447,tm851912,Gunjan Saxena: The Kargil Girl,MOVIE,,112,2020,0.0,5.6
59479,tm941531,The Beast,MOVIE,,90,2020,0.0,5.2
59481,tm938466,Kitty Love: An Homage to Cats,MOVIE,,60,2020,0.0,5.1
59484,tm977478,Nate: A One Man Show,MOVIE,,59,2020,0.0,6.6
59494,tm912190,Cargo,MOVIE,PG-13,113,2019,0.0,5.6
59508,tm873159,The Yin-Yang Master: Dream of Eternity,MOVIE,PG-13,132,2020,0.0,6.4
59511,tm957567,Hazel Brugger: Tropical,MOVIE,,59,2020,0.0,6.2
59529,tm468200,Uyare,MOVIE,,125,2019,0.0,8.0
59538,ts222835,Holiday Secrets,SHOW,,38,2019,1.0,6.5
59553,tm893874,Choked: Paisa Bolta Hai,MOVIE,,114,2020,0.0,5.7
59574,tm931701,Òlòtūré,MOVIE,,106,2019,0.0,5.5
59607,tm827640,Travis Scott: Look Mom I Can Fly,MOVIE,,85,2019,0.0,6.3
59617,tm908529,Tell Me When,MOVIE,,95,2020,0.0,5.7
59642,tm817284,Bridezilla,MOVIE,,93,2019,0.0,6.1
59653,ts268997,Futmalls.com,SHOW,TV-14,40,2020,1.0,6.5
59673,tm975765,Emicida: AmarElo - It's All for Yesterday,MOVIE,,89,2020,0.0,8.5
59676,tm977782,Shawn Mendes: Live in Concert,MOVIE,PG,87,2020,0.0,7.1
59700,tm429172,The (Silent) War,MOVIE,,123,2019,0.0,5.5
59722,tm849131,I Am Vengeance: Retaliation,MOVIE,R,90,2020,0.0,3.4
59743,ts223098,Lugar de Mulher,SHOW,,15,2019,1.0,4.7
59751,ts221851,The Lies Within,SHOW,,60,2019,1.0,7.0
59753,tm929600,Afonso Padilha: Classless,MOVIE,,63,2020,0.0,6.8
59778,tm977952,Fierce,MOVIE,,118,2020,0.0,5.5
59788,tm824560,The Lost Okoroshi,MOVIE,,94,2020,0.0,5.8
59792,tm920320,Lift Like a Girl,MOVIE,,93,2020,0.0,7.8
59815,tm466426,The Trap,MOVIE,,90,2019,0.0,4.3
59820,tm853910,Road to Roma,MOVIE,,73,2020,0.0,7.7
59823,tm898699,Larry the Cable Guy: Remain Seated,MOVIE,R,67,2020,0.0,6.6
59835,tm854682,Asphalt Goddess,MOVIE,,126,2020,0.0,4.9
59843,tm828326,The Crystal Calls - Making The Dark Crystal: Age of Resistance,MOVIE,,83,2019,0.0,7.6
59861,tm835512,The Spooky Tale of Captain Underpants Hack-a-Ween,MOVIE,,45,2019,0.0,5.9
59888,ts233367,Sing On! Spain,SHOW,TV-G,39,2020,1.0,6.1
59903,tm446480,Cemara's Family,MOVIE,,110,2019,0.0,7.7
59921,tm423624,Ek Ladki Ko Dekha Toh Aisa Laga,MOVIE,,121,2019,0.0,5.6
59965,tm912327,The Larva Island Movie,MOVIE,,89,2020,0.0,5.1
59975,tm852662,Ultras,MOVIE,,109,2020,0.0,6.2
59977,tm452996,"Ken Jeong: You Complete Me, Ho",MOVIE,,62,2019,0.0,5.7
59998,tm889647,The Stand at Paxton County,MOVIE,R,102,2020,0.0,6.3
60012,tm1079495,A Second Chance: Rivals!,MOVIE,PG,89,2019,0.0,4.6
60015,tm885845,Murder to Mercy - The Cyntoia Brown Story,MOVIE,,96,2020,0.0,6.3
60017,tm851860,Alex Fernández: The Best Comedian in the World,MOVIE,,51,2020,0.0,6.1
60024,tm943771,Angela's Christmas Wish,MOVIE,G,47,2020,0.0,7.1
60034,tm462551,"¡Ay, mi madre!",MOVIE,,81,2019,0.0,3.9
60056,tm840723,Ramprasad Ki Tehrvi,MOVIE,,106,2019,0.0,7.5
60066,tm898773,Bulbbul,MOVIE,,94,2020,0.0,6.5
60068,tm908777,Thiago Ventura: POKAS,MOVIE,,82,2020,0.0,6.4
60087,tm1028083,Red Snow,MOVIE,,100,2019,0.0,4.5
60113,tm938227,Dolly Parton's Christmas on the Square,MOVIE,PG,98,2020,0.0,5.2
60142,tm937265,You've Got This,MOVIE,,111,2020,0.0,5.8
60145,tm917999,"Rob Schneider: Asian Momma, Mexican Kids",MOVIE,,44,2020,0.0,5.5
60146,tm832684,Los Tigres del Norte at Folsom Prison,MOVIE,,64,2019,0.0,7.0
60167,tm463038,Despite Everything,MOVIE,,75,2019,0.0,5.3
60172,tm845117,Tiffany Haddish: Black Mitzvah,MOVIE,,55,2019,0.0,6.3
60184,tm822596,Into the Beat,MOVIE,,102,2020,0.0,5.3
60191,tm844208,What the F* Is Going On?,MOVIE,,86,2019,0.0,7.4
60195,tm824858,Cuddle Weather,MOVIE,,95,2019,0.0,6.0
60210,tm843958,Rogue Warfare: The Hunt,MOVIE,R,103,2019,0.0,3.1
60232,tm511991,99 Songs,MOVIE,,128,2019,0.0,6.6
60253,tm474862,Bennett's War,MOVIE,PG-13,94,2019,0.0,6.0
60255,tm853485,Night on Earth: Shot in the Dark,MOVIE,,59,2020,0.0,7.7
60261,tm849323,Shikara,MOVIE,,118,2020,0.0,3.3
60276,tm425944,A Land Imagined,MOVIE,,95,2019,0.0,6.2
60285,tm469432,Hating Peter Tatchell,MOVIE,,91,2020,0.0,7.6
60333,tm501222,Twin Murders: The Silence of the White City,MOVIE,,110,2019,0.0,5.3
60341,ts251072,The Underclass,SHOW,TV-MA,55,2020,1.0,6.5
60352,tm428506,The Man Who Feels No Pain,MOVIE,PG,136,2019,0.0,7.3
60373,tm923612,Any Crybabies Around?,MOVIE,,106,2020,0.0,6.0
60389,tm838705,Holiday Rush,MOVIE,,94,2019,0.0,4.9
60401,tm946277,Love,MOVIE,,91,2020,0.0,7.0
60411,tm973335,The Body,MOVIE,,104,2019,0.0,5.5
60437,tm234980,A Choo,MOVIE,,101,2020,0.0,5.5
60448,tm910612,The Claus Family,MOVIE,,96,2020,0.0,5.5
60461,tm850382,Sillu Karupatti,MOVIE,G,138,2019,0.0,8.0
60466,tm464509,K. D.,MOVIE,,119,2019,0.0,8.4
60495,tm820116,Street Flow,MOVIE,,96,2019,0.0,6.4
60517,tm859143,Torbaaz,MOVIE,,132,2020,0.0,6.9
60519,tm918026,Sam Jay: 3 in the Morning,MOVIE,,64,2020,0.0,6.4
60577,ts218367,Secreto bien guardado,SHOW,TV-MA,30,2019,1.0,5.0
60579,tm840216,Iliza Shlesinger: Unveiled,MOVIE,,78,2019,0.0,6.5
60581,tm938048,Michelle Buteau: Welcome to Buteaupia,MOVIE,,58,2020,0.0,7.0
60600,tm821662,Vikruthi,MOVIE,,123,2019,0.0,7.4
60606,tm540277,Nasha Natasha,MOVIE,,83,2020,0.0,6.3
60621,tm810642,Manmadhudu 2,MOVIE,,155,2019,0.0,4.8
60636,tm946801,Just Another Christmas,MOVIE,,101,2020,0.0,6.7
60671,tm847630,The App,MOVIE,,79,2019,0.0,2.7
60702,tm946927,Dance Dreams: Hot Chocolate Nutcracker,MOVIE,,80,2020,0.0,7.0
60731,tm431769,Once Again,MOVIE,,101,2019,0.0,7.0
60759,tm878995,Dragons: Rescue Riders: Hunt for the Golden Dragon,MOVIE,,46,2020,0.0,5.1
60776,tm856545,Intuition,MOVIE,,116,2020,0.0,5.5
60826,tm462037,Mi amigo Alexis,MOVIE,,100,2019,0.0,5.1
60828,tm851499,Vir Das: For India,MOVIE,,75,2020,0.0,7.7
60837,tm927033,True: Friendship Day,MOVIE,,23,2020,0.0,6.9
60848,tm849102,Shimla Mirchi,MOVIE,,129,2020,0.0,4.6
60868,tm954606,Felix Lobrecht: Hype,MOVIE,,59,2020,0.0,5.8
60870,tm431810,Evelyn,MOVIE,,95,2019,0.0,7.2
60879,tm469966,The Unknown Saint,MOVIE,,100,2020,0.0,6.5
60889,tm818239,Penalty,MOVIE,,128,2019,0.0,5.3
60917,tm845607,Spirit Riding Free: Spirit of Christmas,MOVIE,PG,45,2019,0.0,5.2
60927,tm926528,AK vs AK,MOVIE,,108,2020,0.0,6.9
60938,tm1013697,Nneka the Pretty Serpent,MOVIE,,140,2020,0.0,3.7
60956,tm854454,Varane Avashyamund,MOVIE,,145,2020,0.0,6.9
60974,tm473813,Chopsticks,MOVIE,,100,2019,0.0,6.5
60980,tm1226722,U-Turn,MOVIE,,120,2020,0.0,4.4
60989,tm998899,The Fisherman's Diary,MOVIE,,142,2020,0.0,6.4
60998,tm826875,Back to School,MOVIE,,83,2019,0.0,5.3
61021,tm452900,ReMastered: Massacre at the Stadium,MOVIE,,64,2019,0.0,7.2
61034,tm918962,Fearless,MOVIE,PG,89,2020,0.0,4.9
61038,tm908128,Chaman Bahar,MOVIE,,111,2020,0.0,6.9
61049,tm882606,Sethum Aayiram Pon,MOVIE,G,102,2019,0.0,7.2
61053,tm473647,ReMastered: The Lion's Share,MOVIE,PG-13,84,2019,0.0,6.9
61057,tm452574,"Ray Romano: Right Here, Around the Corner",MOVIE,,58,2019,0.0,7.2
61059,tm840242,Arsenio Hall: Smart and Classy,MOVIE,,63,2019,0.0,6.0
61070,tm115973,Guna 369,MOVIE,,146,2019,0.0,6.7
61103,tm869373,High & Low: The Worst,MOVIE,,125,2019,0.0,6.7
61128,tm843143,Whipped,MOVIE,,97,2020,0.0,4.0
61151,tm848444,Masameer: The Movie,MOVIE,,112,2020,0.0,5.9
61167,tm823350,Luccas Neto in: Summer Camp,MOVIE,G,87,2019,0.0,2.8
61173,tm431349,Bulbul Can Sing,MOVIE,,95,2019,0.0,7.0
61180,tm881984,Maska,MOVIE,,111,2020,0.0,5.9
61195,tm451852,The 3rd Eye 2,MOVIE,,115,2019,0.0,5.4
61213,tm842829,Dead Kids,MOVIE,,94,2019,0.0,5.3
61224,tm451584,Too Handsome To Handle,MOVIE,,106,2019,0.0,6.7
61237,tm907704,Dark City Beneath the Beat,MOVIE,,65,2020,0.0,6.6
61247,tm452237,The Car: Road to Revenge,MOVIE,,89,2019,0.0,4.0
61257,tm456074,Jezebel,MOVIE,,88,2020,0.0,6.6
